#Saved Data from the class wainteach_gui on 29.10.2025 at 11h12m09s.
#
#Parameters:
#===========
#
#laser setpoint (mW): 2.6600000000000001e+01
#MW limits (Hz): [2790000000.0, 2960000000.0]
#Acquisition (sample): 1000
#Average (acquisition): 3
#MW power (dBm): 1.5000000000000000e+01
#Field enabling: True
#coils currents [x, y, z] (A): [1.062699, 0.527983, 1.34]
#coils fields [bx, by, bz] (T): [0.001, 0.0005, 0.00201]
#coils fields [norm, theta, phi] (T, °, °): [0.0023, 29.1, 26.6]
#
#Data:
#=====
#frequency	voltage	
2.907588e+09	3.280216e+00
2.907758e+09	3.277578e+00
2.907928e+09	3.275691e+00
2.908098e+09	3.274337e+00
2.908268e+09	3.272386e+00
2.908438e+09	3.272010e+00
2.908609e+09	3.272287e+00
2.908779e+09	3.273736e+00
2.908949e+09	3.275266e+00
2.909119e+09	3.274326e+00
2.909289e+09	3.274656e+00
2.909459e+09	3.274421e+00
2.909630e+09	3.273572e+00
2.909800e+09	3.271531e+00
2.909970e+09	3.271035e+00
2.910140e+09	3.270697e+00
2.910310e+09	3.270165e+00
2.910480e+09	3.270839e+00
2.910651e+09	3.270193e+00
2.910821e+09	3.271539e+00
2.910991e+09	3.273646e+00
2.911161e+09	3.274680e+00
2.911331e+09	3.275752e+00
2.911502e+09	3.275421e+00
2.911672e+09	3.275250e+00
2.911842e+09	3.274800e+00
2.912012e+09	3.274647e+00
2.912182e+09	3.274103e+00
2.912352e+09	3.273192e+00
2.912523e+09	3.274822e+00
2.912693e+09	3.274948e+00
2.912863e+09	3.276590e+00
2.913033e+09	3.278744e+00
2.913203e+09	3.280680e+00
2.913373e+09	3.282987e+00
2.913544e+09	3.285790e+00
2.913714e+09	3.287783e+00
2.913884e+09	3.289588e+00
2.914054e+09	3.291025e+00
2.914224e+09	3.292440e+00
2.914394e+09	3.293418e+00
2.914565e+09	3.294049e+00
2.914735e+09	3.293930e+00
2.914905e+09	3.293925e+00
2.915075e+09	3.293619e+00
2.915245e+09	3.293335e+00
2.915415e+09	3.294304e+00
2.915586e+09	3.296793e+00
2.915756e+09	3.297971e+00
2.915926e+09	3.298523e+00
2.916096e+09	3.298209e+00
2.916266e+09	3.299081e+00
2.916436e+09	3.298764e+00
